productname;newprice;oldprice;link
REWE Bio Blattspinat 600g;1,99;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-blattspinat-600g-11015023/
REWE Bio Brechbohnen 450g;1,29;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-brechbohnen-450g-11015024/
REWE Bio Broccoli 300g;1,39;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-broccoli-300g-11015025/
REWE Bio Edamame Junge Sojabohnen 300g;2,49;2,99;https://www.goflink.com//de-DE/shop/product/rewe-bio-edamame-junge-sojabohnen-300g-11015026/
REWE Bio Junge Erbsen Tiefgefroren 450g;1,49;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-junge-erbsen-450g-11013006/
McCain 1-2-3 Frites Original 750g;1,99;0;https://www.goflink.com//de-DE/shop/product/mccain-1-2-3-frites-750g-11011046/
McCain Country Wedges Klassisch Pikant 600g;2,59;0;https://www.goflink.com//de-DE/shop/product/mccain-country-potatoes-classic-600g-11013002/
McCain Kroketten 500g;1,99;0;https://www.goflink.com//de-DE/shop/product/mccain-kroketten-500g-11013003/
McCain Smiles 450g;1,99;0;https://www.goflink.com//de-DE/shop/product/mccain-smiles-450g-11015061/
REWE Beste Wahl Süsskartoffel Pommes 500g;2,49;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-susskartoffel-pommes-500g-11015076/
REWE Bio Kartoffelpuffer 600g (10 Stück);1,39;1,99;https://www.goflink.com//de-DE/shop/product/rewe-bio-kartoffelpuffer-600g-10-stuck-11015062/
REWE Bio Mini-Kartoffel-Taschen 300g;2,49;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-mini-kartoffel-taschen-300g-11015161/
Dovgan Taschki Pelmeni mit Putenfleisch 500g;2,99;0;https://www.goflink.com//de-DE/shop/product/dovgan-taschki-pelmeni-mit-putenfleisch-500g-11015058/
Dovgan Taschki Pelmeni mit Schweinefleisch 500g;2,99;0;https://www.goflink.com//de-DE/shop/product/dovgan-taschki-pelmeni-mit-schweinefleisch-500g-11015057/
Every Dal Delight 450g;7,99;0;https://www.goflink.com//de-DE/shop/product/every-dal-delight-450g-11012038/
Every Golden Curry 450g;7,99;0;https://www.goflink.com//de-DE/shop/product/every-golden-curry-450g-11015067/
Every Pumpkin Pasta 450g;5,99;7,99;https://www.goflink.com//de-DE/shop/product/every-pumpkin-pasta-450g-11015068/
Frosta Bami Goreng 500g;3,99;0;https://www.goflink.com//de-DE/shop/product/frosta-bami-goreng-500g-11015053/
Frosta Bratkartoffel-Hähnchenpfanne 500g;3,99;0;https://www.goflink.com//de-DE/shop/product/frosta-bratkartoffel-hahnchenpfanne-500g-11015660/
Frosta Hähnchen Geschnetzeltes 500g;3,99;0;https://www.goflink.com//de-DE/shop/product/frosta-hahnchen-geschnetzeltes-500g-11015054/
Frosta Hühnerfrikassee 500g;3,99;0;https://www.goflink.com//de-DE/shop/product/frosta-huhnerfrikassee-500g-11015052/
Frosta Tagliatelle Wildlachs 450g;3,99;0;https://www.goflink.com//de-DE/shop/product/frosta-tagliatelle-wildlachs-450g-11015051/
Iglo Green Cuisine Lasagne mit Vegetarischem Hack 450g;3,79;0;https://www.goflink.com//de-DE/shop/product/iglo-green-cuisine-lasagne-mit-vegetarischem-hack-450g-11015056/
Iglo Penne Creme Spinaci 450g;2,99;0;https://www.goflink.com//de-DE/shop/product/iglo-penne-creme-spinaci-450g-11017399/
Iglo Tagliatelle Pilz-Pfanne 450g;2,99;0;https://www.goflink.com//de-DE/shop/product/iglo-tagliatelle-pilz-pfanne-450g-11015055/
Iglo Tandoori Hähnchen-Pfanne 450g;2,99;0;https://www.goflink.com//de-DE/shop/product/iglo-tandoori-hahnchen-pfanne-450g-11017435/
Iglo Tortelloni Käse-Sahnesauce 450g;2,99;0;https://www.goflink.com//de-DE/shop/product/iglo-tortelloni-kase-sahnesauce-450g-11017168/
Iglo Veggie Love mit Kürbis Quinoa 400g;2,44;3,49;https://www.goflink.com//de-DE/shop/product/iglo-veggie-love-mit-kurbis-quinoa-400g-11015030/
Juit Lachs mit Kartoffel-Mangoldstampf 485g;6,79;8,49;https://www.goflink.com//de-DE/shop/product/juit-lachs-mit-kartoffel-mangoldstampf-485g-11015069/
Juit Pulled Chicken BBQ 480g;6,79;8,49;https://www.goflink.com//de-DE/shop/product/juit-pulled-chicken-bbq-480g-11015070/
Juit Rotes Kokoscurry 470g;6,79;8,49;https://www.goflink.com//de-DE/shop/product/juit-rotes-kokoscurry-470g-11015071/
Kitchen Joy Green Cube Savoury Yakisoba Vegan 300g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/kitchen-joy-green-cube-savoury-yakisoba-vegan-300g-11015074/
Kitchen Joy Thai Cube Panang Curry Chicken 350g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/kitchen-joy-thai-cube-panang-curry-chicken-350g-11015072/
Kitchen Joy Thai Cube Spicy Sesame Chicken 320g;1,11;3,69;https://www.goflink.com//de-DE/shop/product/kitchen-joy-thai-cube-spicy-sasame-chicken-320g-11015073/
Lazy Vegan Italian Risotto 400g;3,43;4,29;https://www.goflink.com//de-DE/shop/product/lazy-vegan-italian-risotto-400g-11016009/
Lazy Vegan Thai Green Curry 400g;3,43;4,29;https://www.goflink.com//de-DE/shop/product/lazy-vegan-thai-green-curry-400g-11016011/
Lazy Vegan Tikka Masala 400g;3,43;4,29;https://www.goflink.com//de-DE/shop/product/lazy-vegan-tikka-masala-400g-11016010/
Le pie bar - Kartoffel & Comté Pie 210g;5,52;7,89;https://www.goflink.com//de-DE/shop/product/the-good-taste-kartoffel-and-comte-pie-11015552/
Le pie bar - Rind & Bärlauch Pie 240g;2,82;9,39;https://www.goflink.com//de-DE/shop/product/the-good-taste-rind-and-barlauch-pie-11015553/
Salt & Silver Taste the World Taco Kit Pilzmischung 230g;5,99;0;https://www.goflink.com//de-DE/shop/product/salt-and-silver-taste-the-world-taco-kit-pulled-mushrooms-230g-11012298/
Salt & Silver Taste the World Taco Kit Pulled Jackfruit 230g;4,99;0;https://www.goflink.com//de-DE/shop/product/salt-and-silver-taste-the-world-taco-kit-pulled-jackfruit-230g-11012299/
prepmymeal - Low Carb Hähnchen mit Gemüse 400g;9,99;0;https://www.goflink.com//de-DE/shop/product/prepymmeal-low-carb-hahnchen-mit-gemuse-400g-11015777/
prepmymeal - Low Carb Lachs mit Kürbis-Püree 400g;9,99;0;https://www.goflink.com//de-DE/shop/product/prepmymeal-low-carb-lachs-mit-kurbis-puree-400g-11017231/
prepmymeal - Thai Panaeng Curry 440g;9,99;0;https://www.goflink.com//de-DE/shop/product/prepmymeal-thai-panaeng-curry-440g-11015776/
prepmymeal - Veganes Kichererbsenmasala 490g;9,99;0;https://www.goflink.com//de-DE/shop/product/prepmymeal-veganes-kichererbsenmasala-490g-11015778/
prepmymeal - vegane Bulgur-Gemüse-Pfanne 490g;9,99;0;https://www.goflink.com//de-DE/shop/product/prepmymeal-vegane-bulgur-gemuse-pfanne-490g-11017232/
Costa Frutti di Mare Premium 250g;5,99;0;https://www.goflink.com//de-DE/shop/product/costa-frutti-di-mare-premium-250g-11017432/
Costa Lachsfilets 450g (3 Stück);12,49;0;https://www.goflink.com//de-DE/shop/product/costa-lachsfilets-450g-3-stuck-11017433/
Costa Pacific Prawns 250g;9,99;0;https://www.goflink.com//de-DE/shop/product/costa-pacific-prawns-250-11017430/
Costa Tintenfisch Ringe Knusper 300g;5,99;0;https://www.goflink.com//de-DE/shop/product/costa-tintenfisch-ringe-knusper-300g-11017434/
Iglo 13 Backfischstäbchen 364g;3,89;0;https://www.goflink.com//de-DE/shop/product/iglo-13-backfischstabchen-364g-11011016/
Iglo 15 Fischstäbchen 450g;3,89;0;https://www.goflink.com//de-DE/shop/product/iglo-15-fischstabchen-450g-11011017/
Iglo Filegro Crunch'n Fisch 250g (5 Stück);3,59;0;https://www.goflink.com//de-DE/shop/product/iglo-filegro-crunchn-fisch-250g-5-stuck-11017164/
Iglo Filegro Müllerin Art 250g;3,59;0;https://www.goflink.com//de-DE/shop/product/iglo-filegro-mullerin-art-250g-11015016/
Iglo Filegro Ofen-Backfisch 240g;3,59;0;https://www.goflink.com//de-DE/shop/product/iglo-filegro-ofen-backfisch-240g-11015015/
"Iglo Green Cuisine Vegane 12 ""Fischstäbchen"" 336g";3,49;0;https://www.goflink.com//de-DE/shop/product/iglo-green-cuisine-vegane-12-fischstabchen-336g-11015014/
Iglo Schlemmer Filet à la Bordelaise Knusprig Kross 380g;3,59;0;https://www.goflink.com//de-DE/shop/product/iglo-schlemmer-filet-a-la-bordelaise-knusprig-kross-380g-11015017/
REWE Beste Wahl Atlantisches Kabeljaufilet 475g (4-5 Filets);5,99;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-atlantisches-kabeljaufilet-475g-4-5-filets-11017491/
REWE Beste Wahl Garnelenpfanne Knoblauch 275g;5,99;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-garnelenpfanne-knoblauch-275g-11017498/
REWE Beste Wahl White Tiger Garnelen 450g;9,99;0;https://www.goflink.com//de-DE/shop/product/rewe-beste-wahl-white-tiger-garnelen-450g-11017495/
REWE Bio Black Tiger Garnelen 180g;3,99;4,99;https://www.goflink.com//de-DE/shop/product/rewe-bio-black-tiger-garnelen-200g-11015020/
REWE Bio Portionen vom Lachsfilet 250g;6,59;0;https://www.goflink.com//de-DE/shop/product/rewe-bio-portionen-vom-lachsfilet-250g-11017365/
