productname,size,newprice,oldprice,link
Paulaner Oktoberfestier 0.5l,"0,5l","0,30","0,99",https://www.goflink.com//de-DE/shop/product/paulaner-oktoberfestier-0-5l-11014123/
Paulaner Original Münchner hell 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/paulaner-original-munchner-hell-0-5l-11014047/
Pilsner Urquell 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/pilsner-urquell-0-33l-11015595/
Radeberger Pilsner 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/radeberger-pilsner-4-8-0-5l-11012160/
Ratsherrn Hamburger Hell 0.33l,"0,33l","1,29",0,https://www.goflink.com//de-DE/shop/product/ratsherrn-hamburger-hell-5-1-0-33l-11011807/
Ratsherrn Pilsener 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/ratsherrn-pilsener-4-9-0-33l-11011806/
Rothaus Pils 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/rothaus-pils-0-5l-11014653/
Rothaus Tannenzäpfle Pils 0.33l,"0,33l","1,09",0,https://www.goflink.com//de-DE/shop/product/rothaus-tannenzapfle-pilsner-bier-5-1-0-33l-11010001/
Schanzenbräu Hell 0.5l,"0,5l","1,19",0,https://www.goflink.com//de-DE/shop/product/schanzenbrau-hell-0-5l-11011720/
Schlüffken Pilsbier 0.33l,"0,33l","1,09",0,https://www.goflink.com//de-DE/shop/product/schluffken-pilsbier-0-33l-11015650/
Spaten München Hell 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/spaten-munchen-hell-5-2-500ml-11013681/
Starnberger Hell 0.5l,"0,5l","0,89","1,09",https://www.goflink.com//de-DE/shop/product/starnberger-hell-0-5l-11016268/
Stauder Pils 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/stauder-pils-0-5l-11015512/
Stuttgarter Hofbräu Herren Pils 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-herren-pils-4-8-0-33l-11012213/
Stuttgarter Hofbräu Pilsner 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-pilsner-500ml-11013390/
Stuttgarter Hofbräu Premium 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-premium-500ml-11013379/
Störtebeker Pilsener 0.5l,"0,5l","1,19",0,https://www.goflink.com//de-DE/shop/product/stortebeker-pilsener-0-5l-11015524/
Tegernseer Hell 0.5l,"0,5l","1,29",0,https://www.goflink.com//de-DE/shop/product/tegernseer-hell-0-5l-11011444/
Ur Krostitzer Pils 0.5l,"0,5l","0,89",0,https://www.goflink.com//de-DE/shop/product/ur-krostitzer-pilsner-4-9-0-5l-11012161/
Vagabund Hauptstadt Helles 0.33l,"0,33l","0,60","1,99",https://www.goflink.com//de-DE/shop/product/vagabund-hauptstadt-helles-0-33l-11014941/
Waldhaus Pils 0.5l,"0,5l","1,19",0,https://www.goflink.com//de-DE/shop/product/waldhaus-pils-0-5l-11014756/
Welde No.1 Premium Pils 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/welde-no-1-premium-pils-0-5l-11014053/
Wolters Premium Pils 0.50l,"0,50l","0,99",0,https://www.goflink.com//de-DE/shop/product/wolters-premium-pils-0-50l-11014541/
Wulle Vollbier Hell 0.5l,"0,5l","1,19",0,https://www.goflink.com//de-DE/shop/product/wulle-vollbier-500ml-11013391/
Zappes Broi Bio-Pils naturtrüb 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/zappes-broi-bio-pils-naturtrub-0-33l-11015383/
Aktien Zwickl 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/aktien-zwickl-0-5l-11015594/
BRLO German IPA 0.33l,"0,33l","0,99","1,99",https://www.goflink.com//de-DE/shop/product/brlo-german-ipa-7-0-0-33l-11011646/
BRLO Pale Ale 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/brlo-pale-ale-6-0-0-33l-11011647/
BRLO Underwood Mriya IPA 0.33l,"0,33l","2,29",0,https://www.goflink.com//de-DE/shop/product/brlo-underwood-mriya-ipa-0-33l-11016774/
Berliner Berg Lager 0.33l,"0,33l","0,51","1,69",https://www.goflink.com//de-DE/shop/product/berliner-berg-lager-5-0-0-33l-11011639/
Berliner Berg Pale Ale 0.33l,"0,33l","1,89",0,https://www.goflink.com//de-DE/shop/product/berliner-berg-pale-ale-5-5-0-33l-11011640/
BrewDog Pale Ale 0.33l,"0,33l","0,57","1,89",https://www.goflink.com//de-DE/shop/product/brewdog-pale-ale-0-33l-11013962/
BrewDog Punk IPA 0.33l,"0,33l","0,57","1,89",https://www.goflink.com//de-DE/shop/product/brewdog-punk-ipa-0-33l-11013961/
Crew Republic Drunken Sailor IPA 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/crew-republic-drunken-sailor-ipa-6-4-vol-330ml-11012962/
Crew Republic In Your Face IPA 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/crew-republic-in-your-face-ipa-6-8-vol-330ml-11012964/
Desperados 0.33l,"0,33l","1,29","1,59",https://www.goflink.com//de-DE/shop/product/desperados-330ml-11013382/
Eichbaum Kellerbier 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/eichbaum-kellerbier-0-33l-11017733/
Ganter Urtrunk 0.33l,"0,33l","1,09",0,https://www.goflink.com//de-DE/shop/product/ganter-urtrunk-0-33l-11016937/
Grohe Pale Ale 0.33l,"0,33l","1,29",0,https://www.goflink.com//de-DE/shop/product/grohe-pale-ale-0-33l-11017677/
Guinness Hop House 13 0.33l,"0,33l","0,69","0,99",https://www.goflink.com//de-DE/shop/product/guinness-hop-house-13-5-0-0-33l-11011650/
Guinness Irish Draught 0.44l Dose,Dose,"1,69",0,https://www.goflink.com//de-DE/shop/product/guinness-irish-draught-0-44l-11016918/
Hacklberg Jubiläumsbier 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/hacklberg-jubilaumsbier-0-5l-11017114/
Holsten Edel 0.33l,"0,33l","0,79",0,https://www.goflink.com//de-DE/shop/product/holsten-edel-0-33l-11014030/
Innstadt-Bräu Bio-Export 0.33l,"0,33l","1,19",0,https://www.goflink.com//de-DE/shop/product/innstadt-brau-bio-export-0-33l-11017119/
Landgang Amerikanischer Traum 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/landgang-amerikanischer-traum-6-5-0-33l-11012055/
Landgang Helle Aufregung 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/landgang-helle-aufregung-5-0-0-33l-11012057/
Lausitzer Porter 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/lausitzer-porter-0-5l-11014039/
Maisel & Friends IPA 0.33l,"0,33l","1,19",0,https://www.goflink.com//de-DE/shop/product/maisel-and-friends-ipa-6-3-0-33l-11012124/
Maisel & Friends Pale Ale 0.33l,"0,33l","1,19",0,https://www.goflink.com//de-DE/shop/product/maisel-and-friends-pale-ale-5-2-0-33l-11011651/
MariGold Cerveza Hemp 0.33l,"0,33l","1,89",0,https://www.goflink.com//de-DE/shop/product/mari-gold-verveza-hemp-0-33l-11015234/
Moninger Bertold Bock Dunkel 500ml,500ml,"0,89",0,https://www.goflink.com//de-DE/shop/product/moninger-bertold-bock-dunkel-500ml-11015811/
Mönchshof Kellerbier 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/monchshof-kellerbier-0-5l-11015891/
Ratsherrn Küsten IPA 0.33l,"0,33l","1,49",0,https://www.goflink.com//de-DE/shop/product/ratsherrn-kusten-ipa-6-3-0-33l-11011809/
Schlüffken Altbier 0.33l,"0,33l","1,09",0,https://www.goflink.com//de-DE/shop/product/schluffken-altbier-0-33l-11015649/
Seidenbrauerei Samt Altbier 0.33l,"0,33l","1,69","1,99",https://www.goflink.com//de-DE/shop/product/seidenbrauerei-samt-altbier-0-33l-11017283/
Seidenbrauerei Seide Wiess 0.33l,"0,33l","1,69","1,99",https://www.goflink.com//de-DE/shop/product/seidenbrauerei-seide-wiess-0-33l-11017284/
Stone Buenaveza Mexican Lager 0.355l Dose,Dose,"2,49",0,https://www.goflink.com//de-DE/shop/product/stone-buenaveza-lager-0-355l-dose-11016827/
Stone Hazy IPA 0.355l Dose,Dose,"2,49",0,https://www.goflink.com//de-DE/shop/product/stone-hazy-ipa-0-355l-dose-11016828/
Stone Neverending Haze IPA 0.355l Dose,Dose,"2,49",0,https://www.goflink.com//de-DE/shop/product/stone-neverending-haze-0-355l-dose-11016829/
Störtebeker Atlanik Ale 0.5l,"0,5l","1,29",0,https://www.goflink.com//de-DE/shop/product/stortebeker-atlanik-ale-0-5l-11015526/
Tyskie 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/tyskie-0-5l-11015596/
Vagabund My Pony. my saddle and Me Pale Ale 0.33l,"0,33l","0,60","1,99",https://www.goflink.com//de-DE/shop/product/vagabund-my-pony-my-saddle-and-me-pale-ale-0-33l-11014942/
Vagabund Sessionable Healing IPA 0.33l,"0,33l","0,60","1,99",https://www.goflink.com//de-DE/shop/product/vagabund-sessionable-healing-ipa-0-33l-11014943/
Becks Blue alkoholfrei 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-blue-alkoholfrei-6x0-33l-11017343/
Corona Cero Alkoholfrei 0.0% 6x0.355l,"6x0,355l","7,79",0,https://www.goflink.com//de-DE/shop/product/corona-extra-cero-6x0-355l-11017348/
Astra Granate Energy 0.0% vol. 0.33l Dose,Dose,"0,89",0,https://www.goflink.com//de-DE/shop/product/astra-granate-energy-0-0-vol-0-33l-dose-24-pk-11017230/
BRLO Naked Alkoholfrei 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/brlo-naked-alkoholfrei-0-33l-11012036/
Becks Blue alkoholfrei 0.33l,"0,33l","0,27","0,89",https://www.goflink.com//de-DE/shop/product/becks-blue-alkoholfrei-0-33l-11011172/
Bitburger Pils Alkoholfrei 0.33l,"0,33l","0,27","0,89",https://www.goflink.com//de-DE/shop/product/bitburger-pils-alkoholfrei-0-33l-11010003/
Bleifrei Pils naturtrüb alkoholfrei  330ml,330ml,"0,79",0,https://www.goflink.com//de-DE/shop/product/bleifrei-pils-naturtrub-alkoholfrei-330ml-11015812/
Erdinger Weißbier Alkoholfrei 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/erdinger-weissbier-alkoholfrei-0-5l-11012085/
Feldschlößchen Radler Naturtrüb Alkoholfrei 0.5l,"0,5l","0,89",0,https://www.goflink.com//de-DE/shop/product/feldschlosschen-naturradler-alkoholfrei-0-5l-11012158/
Franziskaner Weissbier Alkoholfrei 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/franziskaner-hefe-alkoholfrei-0-5l-11011832/
Früh Kölsch 0.0% alkoholfrei 0.33l,"0,33l","0,71","0,89",https://www.goflink.com//de-DE/shop/product/fruh-kolsch-alkoholfrei-0-33l-11011689/
Früh Sport Zitrone Alkoholfrei 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/fruh-sport-zitrone-alkoholfrei-0-33l-11011690/
Hacklberg Urhell Alkoholfrei 0.5l,"0,5l","0,84","0,99",https://www.goflink.com//de-DE/shop/product/hacklberg-urhell-alkoholfrei-0-5l-11017115/
Hopf Weiße Alkoholfrei 0.5l,"0,5l","0,36","1,19",https://www.goflink.com//de-DE/shop/product/hopf-weisse-alkoholfrei-0-5l-11011830/
Jever FUN Alkoholfrei 6x0.33l,"6x0,33l","4,79",0,https://www.goflink.com//de-DE/shop/product/jever-fun-alkoholfrei-6x0-33l-11017753/
Landgang Der Kapitän Alkoholfrei 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/landgang-der-kapitan-alkoholfrei-0-33l-11012056/
Maisel & Friends Pale Ale Alkoholfrei 0.33l,"0,33l","1,19",0,https://www.goflink.com//de-DE/shop/product/maisel-and-friends-pale-ale-alkoholfrei-0-33l-11011652/
Maisel Weiße Alkoholfrei 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/maisel-weisse-alkoholfrei-0-5l-11016743/
Mönchshof Natur Radler alkoholfrei 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/monchshof-natur-radler-alkoholfrei-0-5l-11015894/
Paulaner Hefe Weißbier Alkoholfrei 0.5l,"0,5l","0,30","0,99",https://www.goflink.com//de-DE/shop/product/paulaner-hefe-weissbier-alkoholfrei-0-5l-11011654/
Paulaner Weißbier Alkoholfrei  0.0% 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/paulaner-hefe-weissbier-alkoholfrei-0-0-0-5l-11017366/
Ratsherrn Organic Alkoholfrei 0.33l,"0,33l","1,49",0,https://www.goflink.com//de-DE/shop/product/ratsherrn-organic-alkoholfrei-0-33l-11011810/
Ratsherrn Pils alkoholfrei 0.33l,"0,33l","1,29",0,https://www.goflink.com//de-DE/shop/product/ratsherrn-pils-alkoholfrei-0-33l-11016169/
Störtebeker Atlantik Ale alkfr. 0.5l,"0,5l","1,29",0,https://www.goflink.com//de-DE/shop/product/stortebeker-atlantik-ale-alkfr-0-5l-11015527/
Ur Krostitzer Pils Alkoholfrei 0.5l,"0,5l","0,27","0,89",https://www.goflink.com//de-DE/shop/product/ur-krostitzer-pilsner-alkoholfrei-0-5l-11012162/
Becks Ice 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-ice-6x0-33l-11017346/
Becks Lemon Brew 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-lemon-brew-6x0-33l-11017397/
Gilde Ratskeller Premium Pils 6x0.33l,"6x0,33l","5,89",0,https://www.goflink.com//de-DE/shop/product/gilde-ratskeller-premiumpils-6-x-0-33l-11017481/
Astra Kiezmische 0.33l,"0,33l","0,79",0,https://www.goflink.com//de-DE/shop/product/astra-kiezmische-2-5-0-33l-11012084/
Astra Kiezmische Dose 2.5% vol. 330ml,330ml,"0,99",0,https://www.goflink.com//de-DE/shop/product/astra-kiezmische-dose-2-5-0-33l-11011962/
Becks Green Lemon 0.33l,"0,33l","0,27","0,89",https://www.goflink.com//de-DE/shop/product/becks-green-lemon-2-5-330ml-11013452/
Bitburger Radler 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/bitburger-radler-2-5-500ml-11013932/
Eichbaum Naturradler 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/eichbaum-naturradler-0-33l-11017731/
Feldschlösschen Grapefruit Naturtrüb 0.5l,"0,5l","0,89",0,https://www.goflink.com//de-DE/shop/product/feldschlosschen-grapefruit-2-5-500ml-11013277/
Feldschlösschen Radler Naturtrüb 0.5l,"0,5l","0,89",0,https://www.goflink.com//de-DE/shop/product/feldschlosschen-naturtrubes-radler-2-5-500ml-11013276/
Freiburger Naturradler 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/freiburger-naturradler-0-33l-11016935/
Früh Kölsch Naturradler 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/fruh-kolsch-naturradler-0-33l-11017483/
Gilde Radler Naturtrüb 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/gilde-radler-naturtrub-0-33l-11017482/
Grohe kleines Naturradler 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/grohe-kleines-naturradler-0-33l-11017676/
Gösser Naturradler 0.5l,"0,5l","0,79","0,99",https://www.goflink.com//de-DE/shop/product/gosser-naturradler-2-0-0-5l-11011649/
Hacker Pschorr Natur Radler 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/hacker-pschorr-radler-0-5l-11017166/
Hacklberg Radler Naturtrüb 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/hacklberg-radler-naturtrub-0-5l-11017118/
Karlsberg Mixery Cola 0.5l,"0,5l","0,54","1,09",https://www.goflink.com//de-DE/shop/product/karlsberg-mixery-cola-0-5l-11014038/
MARX Städter Himbeer-Radler Flasche 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/marx-stadter-himbeer-radler-flasche-0-33l-11017725/
MARX Städter Natur-Radler Flasche 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/marx-stadter-natur-radler-flasche-0-33l-11017724/
Mönchshof Natur Radler 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/monchshof-natur-radler-0-5l-11015893/
Ratsherrn Alster Hell 0.33l,"0,33l","1,29",0,https://www.goflink.com//de-DE/shop/product/ratsherrn-alster-hell-0-33l-11016778/
Ratsherrn Alsterwasser 0.33l,"0,33l","0,45","1,49",https://www.goflink.com//de-DE/shop/product/ratsherrn-alsterwasser-2-5-0-33l-11011808/
Schwaben Bräu Naturradler 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/schwaben-brau-natur-radler-330ml-11013387/
Schöfferhofer Grapefruit 0.5l Dose,Dose,"0,99",0,https://www.goflink.com//de-DE/shop/product/schofferhofer-grapefruit-0-5l-dose-11017374/
Schöfferhofer Grapefruit 6x0.33l,"6x0,33l","4,49",0,https://www.goflink.com//de-DE/shop/product/schofferhofer-grapefruit-6x0-33l-11017757/
Veltins V  Curuba Tequila-Flavour 0.5l Dose,Dose,"0,99",0,https://www.goflink.com//de-DE/shop/product/veltins-v-curuba-tequila-flavour-0-5l-dose-11017373/
Augustiner Edelstoff 0.5l,"0,5l","1,19",0,https://www.goflink.com//de-DE/shop/product/augustiner-edelstoff-0-5l-11011711/
Bolten Alt-Bier 0.33l,"0,33l","0,79",0,https://www.goflink.com//de-DE/shop/product/bolten-alt-bier-0-33l-11016676/
Diebels Altbier 0.33l,"0,33l","0,27","0,89",https://www.goflink.com//de-DE/shop/product/diebels-altbier-330ml-11011631/
Früh Kölsch 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/fruh-kolsch-0-33l-11011684/
Füchschen Altbier 0.5l,"0,5l","1,89",0,https://www.goflink.com//de-DE/shop/product/fuchschen-altbier-500ml-11011604/
Gaffel Kölsch 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/gaffel-kolsch-0-33l-11011685/
Gaffel Wiess 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/gaffel-wiess-0-5l-11012899/
Hövels Original 0.5l,"0,5l","1,49",0,https://www.goflink.com//de-DE/shop/product/hovels-original-0-5l-11014538/
Kehrwieder Dominica Double Dry Hopped Pale Ale 0.33l,"0,33l","2,49",0,https://www.goflink.com//de-DE/shop/product/kehrwieder-dominica-double-dry-hopped-pale-ale-0-33l-11017031/
Kehrwieder Prototyp 0.33l,"0,33l","2,49",0,https://www.goflink.com//de-DE/shop/product/kehrwieder-prototyp-0-33l-11017032/
Moninger Export Die Moni 500ml,500ml,"0,89",0,https://www.goflink.com//de-DE/shop/product/moninger-export-die-moni-500ml-11015810/
Mühlen Kölsch 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/muhlen-kolsch-0-33l-11011686/
Reissdorf Kölsch 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/reissdorf-kolsch-0-33l-11011691/
Schreckenskammer Kölsch 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/schreckenskammer-kolsch-0-5l-11011833/
Schwaben Bräu Das Echte Märzen 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/schwaben-brau-echte-marzen-500ml-11013380/
Sternburg Export 0.5l,"0,5l","0,79",0,https://www.goflink.com//de-DE/shop/product/sternburg-export-0-5l-11014528/
Stuttgarter Hofbräu Kellerbier 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-kellerbier-500ml-11013386/
Stuttgarter Hofbräu Käpsele 0.33l,"0,33l","0,89",0,https://www.goflink.com//de-DE/shop/product/stuttgarter-hofbrau-kapsele-4-7-0-33l-11012210/
Uerige Altbier 0.5l,"0,5l","1,99",0,https://www.goflink.com//de-DE/shop/product/uerige-altbier-500ml-11011605/
Zappes Broi Bio-Radler naturtrüb 0.33l,"0,33l","1,99",0,https://www.goflink.com//de-DE/shop/product/zappes-broi-bio-radler-naturtrub-0-33l-11017209/
Zirndorfer Kellerbier 0.5l,"0,5l","0,30","0,99",https://www.goflink.com//de-DE/shop/product/zimdorfer-kellerbier-0-5l-11011718/
Zirndorfer Landbier 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/zimdorfer-landbier-0-5l-11011717/
Benediktiner Weißbier Naturtrüb 0.5l,"0,5l","0,36","1,19",https://www.goflink.com//de-DE/shop/product/benediktiner-weissbier-naturtrub-5-4-500ml-11013934/
Erdinger Weißbier 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/erdinger-weissbier-5-3-0-5l-11011648/
Franziskaner Weißbier Naturtrüb 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/franziskaner-hefe-hell-0-5l-11011831/
Hacklberg Jakobi Weissbier Hell 0.5l,"0,5l","0,93","1,09",https://www.goflink.com//de-DE/shop/product/hacklberg-jakobi-weissbier-hell-0-5l-11017117/
Maisel Weiße Original 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/maisel-weisse-original-0-5l-11015981/
Paulaner Weißbier Naturtrüb 0.5l,"0,5l","0,99",0,https://www.goflink.com//de-DE/shop/product/paulaner-hefe-weissbier-naturtrub-5-5-0-5l-11011655/
Schneider Weisse Original 0.5l,"0,5l","1,09",0,https://www.goflink.com//de-DE/shop/product/schneider-weisse-original-0-5l-11014048/
Störtebeker Bernstein Weizen 0.5l,"0,5l","1,19",0,https://www.goflink.com//de-DE/shop/product/stortebeker-bernstein-weizen-0-5l-11015525/
Bembel with Care Apfelwein Cola 0.5l Dose,Dose,"1,29",0,https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-cola-0-5l-dose-11014888/
Bembel with Care Apfelwein Gold 0.5l Dose,Dose,"1,29",0,https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-gold-0-5l-dose-11014887/
Bembel with Care Apfelwein Pur 0.5l Dose,Dose,"1,29",0,https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-pur-0-5l-dose-11015225/
Bembel with Care Apfelwein Schorle 0.5l Dose,Dose,"1,29",0,https://www.goflink.com//de-DE/shop/product/bembel-with-care-apfelwein-schorle-0-5l-dose-11014889/
Bembel with Care Winter-Apfelwein 0.5l Dose,Dose,"0,42","1,39",https://www.goflink.com//de-DE/shop/product/bembel-with-care-winter-apfelwein-0-5l-dose-11015226/
Heil Apfelwein 1l,1l,"1,89",0,https://www.goflink.com//de-DE/shop/product/heil-apfelwein-1-0l-11011822/
Heil Eschbacher Apfelwein Trüb 1l,1l,"1,99",0,https://www.goflink.com//de-DE/shop/product/heil-eschbacher-apfelwein-trub-1-0l-11011821/
Possmann Apfelwein 0.33l,"0,33l","0,30","0,99",https://www.goflink.com//de-DE/shop/product/possmann-apfelwein-0-33l-11011823/
Possmann Apfelwein 1l,1l,"1,89",0,https://www.goflink.com//de-DE/shop/product/possmann-apfelwein-1-0l-11011827/
Possmann Apfelwein Alkoholfrei 1l,1l,"1,79",0,https://www.goflink.com//de-DE/shop/product/possmann-apfelwein-alkoholfrei-1-0l-11011825/
Possmann Frau Rauscher 1l,1l,"1,89",0,https://www.goflink.com//de-DE/shop/product/possmann-frau-rauscher-1-0l-11011824/
Possmann Gespritzter Apfelwein 0.33l,"0,33l","0,99",0,https://www.goflink.com//de-DE/shop/product/possmann-gespritzter-apfelwein-0-33l-11011826/
Somersby Apple Cider 4x0.33l,"4x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/somersby-apple-cider-4-5-4x0-33l-11012761/
Somersby Apple Cider Dose 0.33l,"0,33l","1,49",0,https://www.goflink.com//de-DE/shop/product/somersby-apple-cider-0-33l-11013163/
Somersby Blackberry Cider 4x0.33l,"4x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/somersby-blackberry-cider-4-5-4x0-33l-11012762/
Somersby Blackberry Cider Dose 0.33l,"0,33l","1,49",0,https://www.goflink.com//de-DE/shop/product/somersby-blackberry-cider-0-33l-11013164/
Somersby Mango Lime 0.33l Dose,Dose,"1,49",0,https://www.goflink.com//de-DE/shop/product/somersby-mango-lime-0-33l-dose-11015151/
Van Saft Bio Cider Berlin 0.33l,"0,33l","2,49",0,https://www.goflink.com//de-DE/shop/product/van-saft-bio-cider-berlin-330ml-11012813/
Becks Blue alkoholfrei 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-blue-alkoholfrei-6x0-33l-11017343/
Becks Gold 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-gold-6x0-33l-11017344/
Becks Ice 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-ice-6x0-33l-11017346/
Becks Lemon Brew 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-lemon-brew-6x0-33l-11017397/
Becks Pils 6x0.33l,"6x0,33l","5,29",0,https://www.goflink.com//de-DE/shop/product/becks-pils-6x0-33l-11017345/
Becks unfiltered 6x0.33l,"6x0,33l","5,79",0,https://www.goflink.com//de-DE/shop/product/becks-unfiltered-6x0-33l-11017347/
Carlsberg Lager 6x0.33l,"6x0,33l","5,79",0,https://www.goflink.com//de-DE/shop/product/carlsberg-lager-6x0-33l-11016926/
Corona Cero Alkoholfrei 0.0% 6x0.355l,"6x0,355l","7,79",0,https://www.goflink.com//de-DE/shop/product/corona-extra-cero-6x0-355l-11017348/
Corona Extra 6x0.355l,"6x0,355l","7,79",0,https://www.goflink.com//de-DE/shop/product/corona-extra-6x0-355l-11016933/
Gilde Ratskeller Premium Pils 6x0.33l,"6x0,33l","5,89",0,https://www.goflink.com//de-DE/shop/product/gilde-ratskeller-premiumpils-6-x-0-33l-11017481/
Heineken Lager Original 6x0.33l,"6x0,33l","4,99","5,99",https://www.goflink.com//de-DE/shop/product/heineken-lager-original-6x0-33l-11016929/
Beets & Roots Wrap Thai Vegan Chicken 305g,305g,"7,99",0,https://www.goflink.com//de-DE/shop/product/beetsandroots-thai-vegan-chicken-wrap-305g-11016324/
Beets & Roots Wrap Turkey & Egg 315g,315g,"7,99",0,https://www.goflink.com//de-DE/shop/product/beetsandroots-turkey-and-egg-wrap-315g-11016323/
Bella & Bona Kimchi Gyoza Korean Bowl 500g,500g,"9,49",0,https://www.goflink.com//de-DE/shop/product/bellaandbona-kimchi-gyoza-korean-bowl-500g-11015951/
Berlin's Zoom Fresh Kimchi 250g,250g,"5,99",0,https://www.goflink.com//de-DE/shop/product/zoom-fresh-kimchi-250g-11012655/
Cau Tre Reispapier rund 22cm 280g,280g,"3,19",0,https://www.goflink.com//de-DE/shop/product/cau-tre-reispapier-rund-22cm-280g-11017720/
Diamond Glasnudeln lang 100g,100g,"1,19",0,https://www.goflink.com//de-DE/shop/product/diamond-glasnudeln-lang-100g-11016267/
Dongwon Kimchi 160g,160g,"2,69",0,https://www.goflink.com//de-DE/shop/product/dongwon-kimchi-160g-11016266/
